date,qqq_close,sma100,sma190,buy_signal,sell_signal,target_position
2016-10-24,119.57,114.29,110.34,1,0,1
2016-10-25,119.19,114.38,110.42,1,0,1
2016-10-26,118.38,114.46,110.52,1,0,1
2016-10-27,117.84,114.54,110.6,1,0,1
2016-10-28,117.1,114.61,110.67,1,0,1
2016-10-31,116.99,114.67,110.73,1,0,1
2016-11-01,116.11,114.75,110.81,1,0,1
2016-11-02,115.18,114.82,110.88,1,0,1
2016-11-03,114.05,114.88,110.94,0,0,1
2016-11-04,113.65,114.94,111.02,0,0,1
2016-11-07,116.35,115.02,111.13,1,0,1
2016-11-08,117.11,115.13,111.24,1,0,1
2016-11-09,117.65,115.23,111.35,1,0,1
2016-11-10,115.75,115.31,111.45,1,0,1
2016-11-11,115.8,115.4,111.54,1,0,1
2016-11-14,114.63,115.46,111.62,0,0,1
2016-11-15,116.22,115.58,111.69,1,0,1
2016-11-16,116.91,115.72,111.77,1,0,1
2016-11-17,117.76,115.86,111.86,1,0,1
2016-11-18,117.32,115.97,111.93,1,0,1
2016-11-21,118.54,116.08,112.02,1,0,1
2016-11-22,118.9,116.19,112.11,1,0,1
2016-11-23,118.42,116.3,112.19,1,0,1
2016-11-25,118.8,116.4,112.27,1,0,1
2016-11-28,118.53,116.5,112.35,1,0,1
2016-11-29,118.94,116.59,112.42,1,0,1
2016-11-30,117.5,116.65,112.48,1,0,1
2016-12-01,115.47,116.69,112.53,0,0,1
2016-12-02,115.7,116.74,112.59,0,0,1
2016-12-05,116.6,116.78,112.65,0,0,1
2016-12-06,116.88,116.83,112.71,1,0,1
2016-12-07,118.36,116.89,112.79,1,0,1
2016-12-08,118.57,116.96,112.86,1,0,1
2016-12-09,119.5,117.02,112.93,1,0,1
2016-12-12,118.96,117.07,112.99,1,0,1
2016-12-13,120.46,117.14,113.06,1,0,1
2016-12-14,120.21,117.21,113.13,1,0,1
2016-12-15,120.4,117.27,113.2,1,0,1
2016-12-16,119.6,117.32,113.26,1,0,1
2016-12-19,120.09,117.37,113.33,1,0,1
2016-12-20,120.55,117.43,113.39,1,0,1
2016-12-21,120.46,117.47,113.46,1,0,1
2016-12-22,120.12,117.53,113.53,1,0,1
2016-12-23,120.2,117.57,113.6,1,0,1
2016-12-27,120.82,117.63,113.66,1,0,1
2016-12-28,119.88,117.66,113.72,1,0,1
2016-12-29,119.71,117.69,113.77,1,0,1
2016-12-30,118.48,117.7,113.82,1,0,1
2017-01-03,119.54,117.73,113.87,1,0,1
2017-01-04,120.19,117.76,113.93,1,0,1
2017-01-05,120.87,117.8,113.98,1,0,1
2017-01-06,121.93,117.84,114.05,1,0,1
2017-01-09,122.33,117.9,114.12,1,0,1
2017-01-10,122.6,117.95,114.19,1,0,1
2017-01-11,122.93,118.0,114.26,1,0,1
2017-01-12,122.74,118.06,114.32,1,0,1
2017-01-13,123.16,118.12,114.39,1,0,1
2017-01-17,122.79,118.17,114.45,1,0,1
2017-01-18,123.04,118.23,114.51,1,0,1
2017-01-19,122.98,118.3,114.58,1,0,1
2017-01-20,123.25,118.36,114.65,1,0,1
2017-01-23,123.35,118.42,114.71,1,0,1
2017-01-24,124.18,118.5,114.79,1,0,1
2017-01-25,125.43,118.59,114.88,1,0,1
2017-01-26,125.56,118.68,114.97,1,0,1
2017-01-27,125.8,118.77,115.07,1,0,1
2017-01-30,124.82,118.84,115.16,1,0,1
2017-01-31,124.57,118.9,115.26,1,0,1
2017-02-01,125.43,118.98,115.36,1,0,1
2017-02-02,125.32,119.09,115.46,1,0,1
2017-02-03,125.68,119.19,115.57,1,0,1
2017-02-06,125.83,119.29,115.68,1,0,1
2017-02-07,126.29,119.4,115.79,1,0,1
2017-02-08,126.5,119.49,115.9,1,0,1
2017-02-09,126.96,119.58,116.0,1,0,1
2017-02-10,127.38,119.69,116.11,1,0,1
2017-02-13,128.1,119.8,116.23,1,0,1
2017-02-14,128.53,119.9,116.35,1,0,1
2017-02-15,129.29,120.01,116.47,1,0,1
2017-02-16,129.25,120.12,116.6,1,0,1
2017-02-17,129.81,120.24,116.72,1,0,1
2017-02-21,130.45,120.36,116.85,1,0,1
2017-02-22,130.5,120.48,116.98,1,0,1
2017-02-23,130.01,120.6,117.1,1,0,1
2017-02-24,130.26,120.71,117.22,1,0,1
2017-02-27,130.42,120.83,117.33,1,0,1
2017-02-28,130.02,120.95,117.44,1,0,1
2017-03-01,131.44,121.08,117.55,1,0,1
2017-03-02,130.78,121.2,117.66,1,0,1
2017-03-03,131.02,121.32,117.77,1,0,1
2017-03-06,130.73,121.44,117.87,1,0,1
2017-03-07,130.51,121.57,117.98,1,0,1
2017-03-08,130.74,121.7,118.09,1,0,1
2017-03-09,130.84,121.84,118.2,1,0,1
2017-03-10,131.39,121.98,118.31,1,0,1
2017-03-13,131.61,122.13,118.42,1,0,1
2017-03-14,131.29,122.26,118.54,1,0,1
2017-03-15,132.1,122.41,118.66,1,0,1
2017-03-16,132.01,122.55,118.79,1,0,1
2017-03-17,131.69,122.68,118.92,1,0,1
2017-03-20,131.81,122.81,119.04,1,0,1
2017-03-21,129.81,122.91,119.16,1,0,1
2017-03-22,130.69,123.04,119.29,1,0,1
2017-03-23,130.36,123.16,119.41,1,0,1
2017-03-24,130.63,123.3,119.53,1,0,1
2017-03-27,130.84,123.44,119.65,1,0,1
2017-03-28,131.64,123.59,119.79,1,0,1
2017-03-29,132.25,123.76,119.95,1,0,1
2017-03-30,132.47,123.95,120.1,1,0,1
2017-03-31,132.38,124.13,120.23,1,0,1
2017-04-03,132.3,124.29,120.36,1,0,1
2017-04-04,132.51,124.45,120.49,1,0,1
2017-04-05,131.97,124.59,120.62,1,0,1
2017-04-06,132.04,124.75,120.75,1,0,1
2017-04-07,131.97,124.91,120.87,1,0,1
2017-04-10,132.02,125.09,120.98,1,0,1
2017-04-11,131.45,125.24,121.09,1,0,1
2017-04-12,130.92,125.38,121.19,1,0,1
2017-04-13,130.4,125.51,121.3,1,0,1
2017-04-17,131.48,125.65,121.4,1,0,1
2017-04-18,131.28,125.78,121.5,1,0,1
2017-04-19,131.49,125.9,121.6,1,0,1
2017-04-20,132.59,126.04,121.71,1,0,1
2017-04-21,132.56,126.18,121.81,1,0,1
2017-04-24,134.16,126.34,121.92,1,0,1
2017-04-25,135.13,126.5,122.03,1,0,1
2017-04-26,134.94,126.67,122.14,1,0,1
2017-04-27,135.75,126.88,122.26,1,0,1
2017-04-28,135.99,127.08,122.37,1,0,1
2017-05-01,137.2,127.29,122.49,1,0,1
2017-05-02,137.43,127.49,122.61,1,0,1
2017-05-03,136.99,127.68,122.72,1,0,1
2017-05-04,137.04,127.86,122.83,1,0,1
2017-05-05,137.54,128.04,122.95,1,0,1
2017-05-08,137.84,128.23,123.07,1,0,1
2017-05-09,138.32,128.41,123.18,1,0,1
2017-05-10,138.4,128.59,123.3,1,0,1
2017-05-11,138.29,128.77,123.41,1,0,1
2017-05-12,138.6,128.96,123.52,1,0,1
2017-05-15,139.04,129.15,123.64,1,0,1
2017-05-16,139.62,129.34,123.76,1,0,1
2017-05-17,136.07,129.5,123.85,1,0,1
2017-05-18,137.26,129.67,123.96,1,0,1
2017-05-19,137.84,129.84,124.07,1,0,1
2017-05-22,139.0,130.03,124.18,1,0,1
2017-05-23,139.14,130.22,124.3,1,0,1
2017-05-24,139.78,130.42,124.42,1,0,1
2017-05-25,140.97,130.64,124.54,1,0,1
2017-05-26,141.22,130.86,124.67,1,0,1
2017-05-30,141.34,131.07,124.8,1,0,1
2017-05-31,141.29,131.28,124.93,1,0,1
2017-06-01,141.84,131.48,125.06,1,0,1
2017-06-02,143.46,131.69,125.2,1,0,1
2017-06-05,143.43,131.9,125.34,1,0,1
2017-06-06,142.86,132.09,125.48,1,0,1
2017-06-07,143.42,132.3,125.62,1,0,1
2017-06-08,143.57,132.51,125.75,1,0,1
2017-06-09,139.98,132.68,125.87,1,0,1
2017-06-12,139.23,132.84,125.98,1,0,1
2017-06-13,140.36,133.01,126.12,1,0,1
2017-06-14,139.75,133.18,126.24,1,0,1
2017-06-15,139.13,133.34,126.37,1,0,1
2017-06-16,138.15,133.48,126.49,1,0,1
2017-06-19,140.46,133.63,126.61,1,0,1
2017-06-20,139.36,133.76,126.72,1,0,1
2017-06-21,140.74,133.91,126.85,1,0,1
2017-06-22,140.7,134.07,126.97,1,0,1
2017-06-23,141.24,134.24,127.1,1,0,1
2017-06-26,140.58,134.39,127.21,1,0,1
2017-06-27,138.03,134.52,127.31,1,0,1
2017-06-28,140.02,134.66,127.43,1,0,1
2017-06-29,137.59,134.78,127.53,1,0,1
2017-06-30,137.64,134.89,127.63,1,0,1
2017-07-03,136.19,134.99,127.73,1,0,1
2017-07-05,137.53,135.09,127.83,1,0,1
2017-07-06,136.29,135.18,127.92,1,0,1
2017-07-07,137.76,135.28,128.02,1,0,1
2017-07-10,138.66,135.38,128.13,1,0,1
2017-07-11,139.05,135.48,128.24,1,0,1
2017-07-12,140.7,135.59,128.35,1,0,1
2017-07-13,141.01,135.71,128.47,1,0,1
2017-07-14,142.12,135.82,128.6,1,0,1
2017-07-17,142.19,135.94,128.73,1,0,1
2017-07-18,143.14,136.07,128.86,1,0,1
2017-07-19,143.98,136.21,129.01,1,0,1
2017-07-20,144.17,136.35,129.15,1,0,1
2017-07-21,144.11,136.49,129.29,1,0,1
2017-07-24,144.77,136.62,129.43,1,0,1
2017-07-25,144.4,136.76,129.57,1,0,1
2017-07-26,144.87,136.89,129.71,1,0,1
2017-07-27,143.96,137.03,129.84,1,0,1
2017-07-28,143.84,137.16,129.97,1,0,1
2017-07-31,143.23,137.28,130.1,1,0,1
2017-08-01,143.56,137.41,130.23,1,0,1
2017-08-02,143.95,137.54,130.38,1,0,1
2017-08-03,143.39,137.66,130.51,1,0,1
2017-08-04,143.65,137.78,130.66,1,0,1
2017-08-07,144.56,137.9,130.81,1,0,1
2017-08-08,144.31,138.03,130.97,1,0,1
2017-08-09,144.12,138.15,131.13,1,0,1
2017-08-10,141.03,138.24,131.26,1,0,1
2017-08-11,142.1,138.37,131.4,1,0,1
2017-08-14,143.93,138.5,131.53,1,0,1
2017-08-15,144.03,138.64,131.68,1,0,1
2017-08-16,144.28,138.77,131.83,1,0,1
2017-08-17,141.33,138.88,131.97,1,0,1
2017-08-18,141.23,138.97,132.1,1,0,1
2017-08-21,141.05,139.06,132.23,1,0,1
2017-08-22,143.2,139.17,132.37,1,0,1
2017-08-23,142.69,139.27,132.5,1,0,1
2017-08-24,142.27,139.37,132.62,1,0,1
2017-08-25,141.97,139.47,132.75,1,0,1
2017-08-28,142.41,139.57,132.87,1,0,1
2017-08-29,142.97,139.68,133.0,1,0,1
2017-08-30,144.65,139.81,133.14,1,0,1
2017-08-31,146.2,139.95,133.28,1,0,1
2017-09-01,146.0,140.09,133.43,1,0,1
2017-09-05,144.69,140.23,133.58,1,0,1
2017-09-06,145.13,140.38,133.74,1,0,1
2017-09-07,145.47,140.52,133.89,1,0,1
2017-09-08,144.21,140.65,134.03,1,0,1
2017-09-11,145.87,140.79,134.18,1,0,1
2017-09-12,146.22,140.93,134.32,1,0,1
2017-09-13,146.42,141.07,134.47,1,0,1
2017-09-14,145.56,141.18,134.61,1,0,1
2017-09-15,146.06,141.29,134.74,1,0,1
2017-09-18,145.55,141.4,134.87,1,0,1
2017-09-19,145.8,141.5,135.01,1,0,1
2017-09-20,145.35,141.59,135.14,1,0,1
2017-09-21,144.46,141.66,135.27,1,0,1
2017-09-22,144.32,141.73,135.4,1,0,1
2017-09-25,142.8,141.79,135.51,1,0,1
2017-09-26,143.17,141.85,135.64,1,0,1
2017-09-27,144.46,141.92,135.76,1,0,1
2017-09-28,144.41,141.99,135.89,1,0,1
2017-09-29,145.45,142.06,136.02,1,0,1
2017-10-02,145.58,142.13,136.16,1,0,1
2017-10-03,145.89,142.2,136.3,1,0,1
2017-10-04,146.03,142.28,136.44,1,0,1
2017-10-05,147.46,142.36,136.59,1,0,1
2017-10-06,147.66,142.44,136.73,1,0,1
2017-10-09,147.49,142.56,136.86,1,0,1
2017-10-10,147.6,142.66,136.99,1,0,1
2017-10-11,148.04,142.76,137.13,1,0,1
2017-10-12,147.77,142.85,137.26,1,0,1
2017-10-13,148.34,142.94,137.39,1,0,1
2017-10-16,148.85,143.03,137.53,1,0,1
2017-10-17,149.04,143.11,137.67,1,0,1
2017-10-18,148.86,143.19,137.8,1,0,1
2017-10-19,148.31,143.26,137.94,1,0,1
2017-10-20,148.71,143.33,138.07,1,0,1
2017-10-23,147.74,143.39,138.2,1,0,1
2017-10-24,147.99,143.44,138.32,1,0,1
2017-10-25,147.43,143.48,138.44,1,0,1
2017-10-26,146.96,143.52,138.55,1,0,1
2017-10-27,151.24,143.6,138.69,1,0,1
2017-10-30,151.58,143.68,138.83,1,0,1
2017-10-31,152.15,143.8,138.97,1,0,1
2017-11-01,152.1,143.93,139.11,1,0,1
2017-11-02,151.81,144.04,139.25,1,0,1
2017-11-03,153.27,144.18,139.4,1,0,1
2017-11-06,153.79,144.32,139.54,1,0,1
2017-11-07,153.88,144.48,139.69,1,0,1
2017-11-08,154.5,144.62,139.84,1,0,1
2017-11-09,153.69,144.77,139.98,1,0,1
2017-11-10,153.68,144.89,140.12,1,0,1
2017-11-13,153.87,145.03,140.25,1,0,1
2017-11-14,153.31,145.15,140.38,1,0,1
2017-11-15,152.59,145.27,140.5,1,0,1
2017-11-16,154.54,145.43,140.64,1,0,1
2017-11-17,153.95,145.57,140.76,1,0,1
2017-11-20,153.83,145.73,140.89,1,0,1
2017-11-21,155.5,145.91,141.02,1,0,1
2017-11-22,155.69,146.11,141.15,1,0,1
2017-11-24,156.26,146.3,141.29,1,0,1
2017-11-27,156.19,146.49,141.43,1,0,1
2017-11-28,156.59,146.68,141.57,1,0,1
2017-11-29,153.86,146.83,141.69,1,0,1
2017-11-30,155.15,147.0,141.81,1,0,1
2017-12-01,154.49,147.13,141.94,1,0,1
2017-12-04,152.71,147.25,142.05,1,0,1
2017-12-05,152.81,147.36,142.17,1,0,1
2017-12-06,153.5,147.47,142.29,1,0,1
2017-12-07,154.02,147.58,142.41,1,0,1
2017-12-08,154.7,147.69,142.53,1,0,1
2017-12-11,155.9,147.8,142.66,1,0,1
2017-12-12,155.69,147.92,142.79,1,0,1
2017-12-13,155.99,148.03,142.92,1,0,1
2017-12-14,155.88,148.15,143.04,1,0,1
2017-12-15,157.65,148.27,143.18,1,0,1
2017-12-18,158.64,148.42,143.32,1,0,1
2017-12-19,157.7,148.56,143.47,1,0,1
2017-12-20,157.53,148.7,143.61,1,0,1
2017-12-21,157.55,148.84,143.75,1,0,1
2017-12-22,157.37,148.98,143.89,1,0,1
2017-12-26,156.52,149.11,144.03,1,0,1
2017-12-27,156.54,149.24,144.16,1,0,1
2017-12-28,156.73,149.36,144.29,1,0,1
2017-12-29,155.76,149.47,144.41,1,0,1
2018-01-02,158.49,149.62,144.55,1,0,1
2018-01-03,160.03,149.81,144.69,1,0,1
2018-01-04,160.31,149.99,144.84,1,0,1
2018-01-05,161.92,150.17,145.0,1,0,1
2018-01-08,162.55,150.35,145.16,1,0,1
2018-01-09,162.56,150.54,145.32,1,0,1
2018-01-10,162.18,150.75,145.48,1,0,1
2018-01-11,163.29,150.97,145.64,1,0,1
2018-01-12,164.49,151.2,145.82,1,0,1
2018-01-16,164.02,151.41,146.0,1,0,1
2018-01-17,165.79,151.64,146.18,1,0,1
2018-01-18,165.82,151.88,146.36,1,0,1
2018-01-19,166.34,152.12,146.54,1,0,1
2018-01-22,168.12,152.38,146.73,1,0,1
2018-01-23,169.51,152.64,146.93,1,0,1
2018-01-24,168.41,152.88,147.11,1,0,1
2018-01-25,168.35,153.1,147.28,1,0,1
2018-01-26,170.93,153.35,147.47,1,0,1
2018-01-29,170.1,153.6,147.65,1,0,1
2018-01-30,168.7,153.84,147.82,1,0,1
2018-01-31,169.4,154.08,147.99,1,0,1
2018-02-01,167.96,154.32,148.15,1,0,1
2018-02-02,164.61,154.5,148.3,1,0,1
2018-02-05,158.12,154.62,148.41,1,0,1
2018-02-06,162.31,154.78,148.54,1,0,1
2018-02-07,160.21,154.93,148.66,1,0,1
2018-02-08,153.45,155.0,148.74,0,0,1
2018-02-09,156.1,155.11,148.83,1,0,1
2018-02-12,158.87,155.24,148.94,1,0,1
2018-02-13,159.69,155.38,149.05,1,0,1
2018-02-14,162.68,155.56,149.17,1,0,1
2018-02-15,165.7,155.78,149.31,1,0,1
2018-02-16,164.96,156.0,149.46,1,0,1
2018-02-20,165.29,156.22,149.61,1,0,1
2018-02-21,164.82,156.42,149.75,1,0,1
2018-02-22,164.8,156.63,149.89,1,0,1
2018-02-23,168.17,156.85,150.04,1,0,1
2018-02-26,170.4,157.1,150.2,1,0,1
2018-02-27,168.29,157.33,150.35,1,0,1
2018-02-28,167.21,157.54,150.48,1,0,1
2018-03-01,164.48,157.71,150.61,1,0,1
2018-03-02,165.99,157.89,150.74,1,0,1
2018-03-05,167.83,158.1,150.87,1,0,1
2018-03-06,168.54,158.31,151.0,1,0,1
2018-03-07,168.93,158.51,151.14,1,0,1
2018-03-08,169.86,158.74,151.28,1,0,1
2018-03-09,173.16,158.98,151.44,1,0,1
2018-03-12,174.08,159.24,151.6,1,0,1
2018-03-13,171.71,159.46,151.76,1,0,1
2018-03-14,171.68,159.69,151.94,1,0,1
2018-03-15,171.53,159.92,152.1,1,0,1
2018-03-16,171.02,160.15,152.26,1,0,1
2018-03-19,167.1,160.34,152.41,1,0,1
2018-03-20,167.65,160.54,152.57,1,0,1
2018-03-21,166.92,160.73,152.71,1,0,1
2018-03-22,162.8,160.89,152.83,1,0,1
2018-03-23,158.51,160.96,152.92,0,0,1
2018-03-26,164.4,161.09,153.05,1,0,1
2018-03-27,159.08,161.16,153.14,0,0,1
2018-03-28,157.25,161.21,153.23,0,0,1
2018-03-29,160.13,161.29,153.34,0,0,1
2018-04-02,155.51,161.32,153.43,0,0,1
2018-04-03,157.26,161.35,153.53,0,0,1
2018-04-04,159.74,161.41,153.65,0,0,1
2018-04-05,160.65,161.47,153.78,0,0,1
2018-04-06,156.63,161.5,153.88,0,0,1
2018-04-09,157.73,161.54,153.99,0,0,1
2018-04-10,161.21,161.61,154.11,0,0,1
2018-04-11,160.28,161.68,154.23,0,0,1
2018-04-12,162.21,161.78,154.35,1,0,1
2018-04-13,161.37,161.85,154.46,0,0,1
2018-04-16,162.6,161.94,154.57,1,0,1
2018-04-17,166.1,162.06,154.7,1,0,1
2018-04-18,166.44,162.17,154.82,1,0,1
2018-04-19,164.91,162.26,154.94,1,0,1
2018-04-20,162.3,162.32,155.03,0,0,1
2018-04-23,161.89,162.38,155.13,0,0,1
2018-04-24,158.46,162.4,155.2,0,0,1
2018-04-25,158.65,162.44,155.28,0,0,1
2018-04-26,161.99,162.51,155.37,0,0,1
2018-04-27,162.09,162.59,155.46,0,0,1
2018-04-30,160.94,162.67,155.55,0,0,1
2018-05-01,162.78,162.77,155.65,1,0,1
2018-05-02,161.82,162.85,155.75,0,0,1
2018-05-03,161.8,162.93,155.84,0,0,1
2018-05-04,164.87,163.03,155.95,1,0,1
2018-05-07,166.24,163.14,156.07,1,0,1
2018-05-08,166.07,163.24,156.19,1,0,1
2018-05-09,167.88,163.36,156.31,1,0,1
2018-05-10,169.62,163.5,156.45,1,0,1
2018-05-11,169.46,163.61,156.58,1,0,1
2018-05-14,169.75,163.73,156.73,1,0,1
2018-05-15,167.87,163.83,156.87,1,0,1
2018-05-16,168.98,163.94,157.0,1,0,1
2018-05-17,168.33,164.05,157.13,1,0,1
2018-05-18,167.46,164.15,157.25,1,0,1
2018-05-21,168.4,164.27,157.39,1,0,1
2018-05-22,168.18,164.39,157.53,1,0,1
2018-05-23,169.6,164.51,157.68,1,0,1
2018-05-24,169.55,164.65,157.82,1,0,1
2018-05-25,169.72,164.76,157.96,1,0,1
2018-05-29,168.97,164.85,158.11,1,0,1
2018-05-30,170.18,164.95,158.25,1,0,1
2018-05-31,170.07,165.03,158.4,1,0,1
2018-06-01,172.74,165.14,158.56,1,0,1
2018-06-04,174.3,165.25,158.71,1,0,1
2018-06-05,174.84,165.38,158.86,1,0,1
2018-06-06,175.86,165.51,159.02,1,0,1
2018-06-07,174.43,165.61,159.18,1,0,1
2018-06-08,174.44,165.71,159.33,1,0,1
2018-06-11,174.91,165.8,159.49,1,0,1
2018-06-12,175.83,165.9,159.65,1,0,1
2018-06-13,175.82,166.0,159.81,1,0,1
2018-06-14,177.6,166.09,159.97,1,0,1
2018-06-15,176.98,166.16,160.14,1,0,1
2018-06-18,176.5,166.25,160.3,1,0,1
2018-06-19,176.0,166.32,160.46,1,0,1
2018-06-20,177.25,166.39,160.62,1,0,1
2018-06-21,175.71,166.44,160.78,1,0,1
2018-06-22,175.32,166.51,160.94,1,0,1
2018-06-25,171.37,166.53,161.08,1,0,1
2018-06-26,172.07,166.57,161.23,1,0,1
2018-06-27,169.73,166.62,161.37,1,0,1
2018-06-28,171.19,166.75,161.51,1,0,1
2018-06-29,171.65,166.84,161.66,1,0,1
2018-07-02,172.8,166.97,161.81,1,0,1
2018-07-03,170.8,167.14,161.94,1,0,1
2018-07-05,172.92,167.31,162.08,1,0,1
2018-07-06,175.61,167.48,162.24,1,0,1
2018-07-09,177.19,167.65,162.41,1,0,1
2018-07-10,177.32,167.8,162.56,1,0,1
2018-07-11,176.42,167.91,162.71,1,0,1
2018-07-12,179.46,168.05,162.88,1,0,1
2018-07-13,179.61,168.2,163.05,1,0,1
2018-07-16,179.18,168.34,163.21,1,0,1
2018-07-17,180.27,168.49,163.39,1,0,1
2018-07-18,179.93,168.61,163.55,1,0,1
2018-07-19,179.03,168.7,163.71,1,0,1
2018-07-20,178.99,168.8,163.87,1,0,1
2018-07-23,179.56,168.93,164.03,1,0,1
2018-07-24,180.3,169.09,164.2,1,0,1
2018-07-25,182.82,169.25,164.38,1,0,1
2018-07-26,180.05,169.38,164.55,1,0,1
2018-07-27,177.62,169.47,164.7,1,0,1
2018-07-30,175.11,169.53,164.85,1,0,1
2018-07-31,176.45,169.6,165.0,1,0,1
2018-08-01,177.12,169.64,165.14,1,0,1
2018-08-02,179.53,169.69,165.29,1,0,1
2018-08-03,180.08,169.77,165.43,1,0,1
2018-08-06,181.14,169.87,165.59,1,0,1
2018-08-07,181.8,169.97,165.75,1,0,1
2018-08-08,182.02,170.08,165.9,1,0,1
2018-08-09,181.91,170.23,166.04,1,0,1
2018-08-10,180.52,170.36,166.18,1,0,1
2018-08-13,180.32,170.49,166.32,1,0,1
2018-08-14,181.45,170.68,166.47,1,0,1
2018-08-15,179.23,170.89,166.6,1,0,1
2018-08-16,179.82,171.04,166.74,1,0,1
2018-08-17,179.86,171.25,166.88,1,0,1
2018-08-20,179.7,171.47,167.02,1,0,1
2018-08-21,180.36,171.67,167.16,1,0,1
2018-08-22,181.06,171.93,167.3,1,0,1
2018-08-23,180.8,172.16,167.44,1,0,1
2018-08-24,182.48,172.39,167.58,1,0,1
2018-08-27,184.34,172.63,167.73,1,0,1
2018-08-28,184.61,172.91,167.88,1,0,1
2018-08-29,186.74,173.2,168.04,1,0,1
2018-08-30,186.41,173.45,168.2,1,0,1
2018-08-31,186.65,173.71,168.37,1,0,1
2018-09-04,185.85,173.95,168.53,1,0,1
2018-09-05,183.45,174.17,168.69,1,0,1
2018-09-06,181.81,174.36,168.84,1,0,1
2018-09-07,181.11,174.51,168.99,1,0,1
2018-09-10,181.72,174.67,169.14,1,0,1
2018-09-11,183.12,174.85,169.29,1,0,1
2018-09-12,182.58,175.05,169.44,1,0,1
2018-09-13,184.53,175.28,169.59,1,0,1
2018-09-14,183.99,175.53,169.74,1,0,1
2018-09-17,181.34,175.76,169.87,1,0,1
2018-09-18,182.84,175.97,170.01,1,0,1
2018-09-19,182.7,176.18,170.14,1,0,1
2018-09-20,184.72,176.41,170.28,1,0,1
2018-09-21,183.71,176.62,170.42,1,0,1
2018-09-24,183.89,176.84,170.56,1,0,1
2018-09-25,184.14,177.07,170.7,1,0,1
2018-09-26,184.27,177.26,170.84,1,0,1
2018-09-27,185.83,177.46,170.99,1,0,1
2018-09-28,185.79,177.65,171.15,1,0,1
2018-10-01,186.17,177.84,171.3,1,0,1
2018-10-02,185.75,178.0,171.46,1,0,1
2018-10-03,185.95,178.16,171.6,1,0,1
2018-10-04,182.38,178.29,171.72,1,0,1
2018-10-05,180.15,178.41,171.83,1,0,1
2018-10-08,179.05,178.51,171.92,1,0,1
2018-10-09,179.63,178.63,172.01,1,0,1
2018-10-10,171.73,178.67,172.05,0,1,0
2018-10-11,169.6,178.68,172.09,0,1,0
2018-10-12,174.32,178.74,172.15,0,0,0
2018-10-15,172.21,178.77,172.19,0,0,0
2018-10-16,177.22,178.84,172.26,0,0,0
2018-10-17,177.29,178.92,172.32,0,0,0
2018-10-18,173.18,178.96,172.36,0,0,0
2018-10-19,173.02,178.99,172.4,0,0,0
2018-10-22,173.91,179.03,172.43,0,0,0
2018-10-23,173.27,179.03,172.45,0,0,0
2018-10-24,165.34,178.94,172.43,0,1,0
2018-10-25,171.06,178.91,172.44,0,1,0
2018-10-26,166.66,178.81,172.42,0,1,0
2018-10-29,163.23,178.7,172.39,0,1,0
2018-10-30,165.92,178.62,172.37,0,1,0
2018-10-31,169.82,178.57,172.37,0,1,0
2018-11-01,172.06,178.53,172.4,0,1,0
2018-11-02,169.38,178.46,172.42,0,1,0
2018-11-05,168.96,178.38,172.48,0,1,0
2018-11-06,170.24,178.31,172.52,0,1,0
2018-11-07,175.58,178.3,172.6,0,0,0
2018-11-08,174.46,178.29,172.71,0,0,0
2018-11-09,171.52,178.23,172.79,0,1,0
2018-11-12,166.33,178.14,172.83,0,1,0
2018-11-13,166.47,178.05,172.87,0,1,0
2018-11-14,165.2,177.98,172.88,0,1,0
2018-11-15,168.09,177.95,172.89,0,1,0
2018-11-16,167.5,177.92,172.91,0,1,0
2018-11-19,162.06,177.83,172.89,0,1,0
2018-11-20,159.16,177.71,172.86,0,1,0
2018-11-21,160.37,177.58,172.84,0,1,0
2018-11-23,159.21,177.47,172.79,0,1,0
2018-11-26,162.89,177.37,172.75,0,1,0
2018-11-27,163.44,177.24,172.72,0,1,0
2018-11-28,168.7,177.16,172.73,0,1,0
2018-11-29,168.15,177.07,172.75,0,1,0
2018-11-30,169.37,177.0,172.77,0,1,0
2018-12-03,172.33,176.93,172.79,0,1,0
2018-12-04,165.72,176.79,172.78,0,1,0
2018-12-06,166.89,176.66,172.77,0,1,0
2018-12-07,161.38,176.48,172.72,0,1,0
2018-12-10,163.07,176.31,172.67,0,1,0
2018-12-11,163.61,176.15,172.61,0,1,0
2018-12-12,165.05,176.01,172.58,0,1,0
2018-12-13,165.1,175.87,172.54,0,1,0
2018-12-14,161.08,175.68,172.49,0,1,0
2018-12-17,157.43,175.42,172.42,0,1,0
2018-12-18,158.42,175.21,172.37,0,1,0
2018-12-19,154.53,174.98,172.3,0,1,0
2018-12-20,152.29,174.75,172.23,0,1,0
2018-12-21,147.57,174.46,172.15,0,1,0
2018-12-24,143.5,174.12,172.07,0,1,0
2018-12-26,152.46,173.85,172.0,0,1,0
2018-12-27,153.05,173.58,171.97,0,1,0
2018-12-28,152.97,173.3,171.95,0,1,0
2018-12-31,154.26,173.02,171.92,0,1,0
2019-01-02,154.88,172.75,171.92,0,1,0
2019-01-03,149.82,172.43,171.88,0,1,0
2019-01-04,156.23,172.19,171.86,0,1,0
2019-01-07,158.09,171.97,171.84,0,1,0
2019-01-08,159.52,171.75,171.86,0,1,0
2019-01-09,160.82,171.56,171.88,0,1,0
2019-01-10,161.28,171.38,171.88,0,1,0
2019-01-11,160.69,171.19,171.88,0,1,0
